date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:55	1364/1364	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20May%202020%2012:55:55%20GMT	https://gamestoreapp.com/en/fonts/glyphicons-halflings-regular.svg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/glyphicons-halflings-regular.svg	(from https://gamestoreapp.com/en/css/bootstrap.min.css)
17:25:56	716/716	---M--	300	error ('Multiple%20Choices')	text/html	date:Fri,%2001%20May%202020%2012:55:56%20GMT	https://gamestoreapp.com/en/css/owl.video.play.png	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/css/owl.video.play.png	(from https://gamestoreapp.com/en/css/owl.carousel.min.css)
17:25:58	31000/31000	---M--	200	added ('OK')	text/css	etag:%227918-56ceeb28aa440%22	https://gamestoreapp.com/en/css/font-awesome.min.css	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/css/font-awesome.min.css	(from https://gamestoreapp.com/en/css/style.css)
17:26:02	343433/343433	---M--	200	added ('OK')	image/jpeg	etag:%2253d89-566a6d43e24c0%22	https://gamestoreapp.com/en/img/background_header.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/background_header.jpg	(from https://gamestoreapp.com/en/css/style.css)
17:26:03	92576/92576	---M--	200	added ('OK')	image/png	etag:%22169a0-55ef2e99c8980%22	https://gamestoreapp.com/en/img/screenshots/screenshot_back_phone.png	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/screenshots/screenshot_back_phone.png	(from https://gamestoreapp.com/en/css/style.css)
17:26:04	250757/250757	---M--	200	added ('OK')	image/jpeg	etag:%223d385-5739da4a6ae40%22	https://gamestoreapp.com/en/img/background_testimonials.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/background_testimonials.jpg	(from https://gamestoreapp.com/en/css/style.css)
17:27:24	47596837/47596837	---M--	200	added ('OK')	video/mp4	etag:%222d64525-562f988059800%22	https://gamestoreapp.com/en/video/GAME_STORE_VIDEO.mp4	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/video/GAME_STORE_VIDEO.mp4	(from https://gamestoreapp.com/en/)
17:27:25	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-55ef2e9f81700%22	https://gamestoreapp.com/en/fonts/fontawesome-webfont.eot?v=4.7.0	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/fontawesome-webfont3e6e.eot	(from https://gamestoreapp.com/en/css/font-awesome.min.css)
17:27:26	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-55ef2e9f81700%22	https://gamestoreapp.com/en/fonts/fontawesome-webfont.woff2?v=4.7.0	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/fontawesome-webfont3e6e.html	(from https://gamestoreapp.com/en/css/font-awesome.min.css)
17:27:27	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-55ef2e9f81700%22	https://gamestoreapp.com/en/fonts/fontawesome-webfont.eot?	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/fontawesome-webfontd41d.eot	(from https://gamestoreapp.com/en/css/font-awesome.min.css)
17:27:27	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-55ef2e9f81700%22	https://gamestoreapp.com/en/fonts/fontawesome-webfont.woff?v=4.7.0	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/fontawesome-webfont3e6e.woff	(from https://gamestoreapp.com/en/css/font-awesome.min.css)
17:27:29	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-55ef2e9f81700%22	https://gamestoreapp.com/en/fonts/fontawesome-webfont.ttf?v=4.7.0	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/fontawesome-webfont3e6e.ttf	(from https://gamestoreapp.com/en/css/font-awesome.min.css)
17:27:30	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-55ef2e9f81700%22	https://gamestoreapp.com/en/fonts/fontawesome-webfont.svg?v=4.7.0	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/fontawesome-webfont3e6e.svg	(from https://gamestoreapp.com/en/css/font-awesome.min.css)
